song_id,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13
1937,0.992,0.0375,0.169,42,79.535,0.0883,0.0374,153373,-26.476,0.0388,0,0.953,A#
1938,0.19,0.643,0.736,62,156.002,0.106,0.599,215385,-8.636,0.0461,0,0,F
1939,0.0753,0.689,0.646,31,82.91,0.0852,0.42,254419,-5.561,0.211,0,0.703,F#
1940,0.00922,0.638,0.429,45,137.49,0.511,0.544,219387,-4.956,0.0277,0,0.000261,G
1941,0.0452,0.795,0.639,53,142.566,0.121,0.864,194800,-6.634,0.0344,0,0,A
1942,1.28E-05,0.964,0.208,52,165.038,0.0701,0.0954,162147,-6.398,0.103,0,0.256,E
1943,0.109,0.627,0.521,53,171.84,0.122,0.139,314587,-11.863,0.0471,0,0.829,E
1944,0.792,0.305,0.547,39,164.908,0.125,0.666,198800,-10.934,0.0491,0,0.352,D#
1945,0.117,0.649,0.747,29,120.087,0.0926,0.38,260180,-7.796,0.0433,1,0.0515,G
1946,0.629,0.476,0.531,57,130.232,0.0801,0.239,354842,-11.328,0.0345,0,0.00257,F
1947,0.0724,0.608,0.629,64,103.021,0.0874,0.413,221893,-7.247,0.0771,1,0,D
1948,0.293,0.305,0.44,71,85.22,0.131,0.181,95267,-11.586,0.0513,0,0.287,F#
1949,0.000146,0.901,0.307,28,113.229,0.0883,0.549,573280,-9.168,0.0389,0,0.825,F#
1950,0.0404,0.804,0.358,57,91.842,0.111,0.625,229960,-8.534,0.302,0,0,C
1951,0.0111,0.617,0.626,48,191.86,0.212,0.425,190750,-4.78,0.275,1,0.000986,F#
1952,0.0257,0.915,0.755,48,113.986,0.0351,0.7,222440,-3.505,0.105,0,0,D
1953,0.0483,0.68,0.498,51,160.043,0.169,0.695,227400,-5.34,0.0332,0,0,D
1954,0.773,0.412,0.532,46,120.086,0.106,0.417,240537,-9.641,0.0319,0,0.0234,D
1955,0.965,0.498,0.571,32,161.805,0.307,0.9,169307,-9.77,0.0303,0,0.5,D
1956,0.000527,0.843,0.534,41,94.995,0.116,0.787,176427,-5.258,0.031,0,0.0381,C#
1957,0.768,0.0875,0.398,30,205.614,0.0789,0.418,194908,-22.926,0.0456,0,0,C
1958,0.947,0.263,0.215,56,172.332,0.0919,0.307,232373,-14.416,0.0378,0,0.00028,B
1959,0.000111,0.858,0.523,17,124.977,0.395,0.339,289133,-4.04,0.0361,0,0.109,G
1960,0.0131,0.858,0.732,48,121.46,0.306,0.588,243333,-7.588,0.0426,0,0.000291,C
1961,0.121,0.644,0.217,14,93.614,0.124,0.064,168640,-9.904,0.0328,1,0.825,F
1962,0.986,0.0658,0.254,34,84.838,0.0875,0.0603,149800,-23.783,0.0467,0,0.916,G
1963,0.00302,0.595,0.706,51,139.988,0.11,0.53,192000,-5.741,0.0735,1,0,G#
1964,0.874,0.33,0.541,25,101.135,0.116,0.674,190044,-12.801,0.0363,1,0.802,E
1965,0.77,0.631,0.867,40,134.01,0.0655,0.781,233036,-7.764,0.0919,1,0.658,G
1966,0.996,0.0204,0.427,30,111.242,0.274,0.346,83227,-31.351,0.0405,0,0.938,D#
1967,0.562,0.31,0.765,33,130.08,0.119,0.302,226313,-10.509,0.0365,0,8.83E-06,C#
1968,0.0547,0.699,0.706,47,108.991,0.245,0.735,226293,-7.198,0.0234,0,0.000201,D
1969,0.0225,0.86,0.686,36,117.983,0.0716,0.695,391320,-6.55,0.057,0,0.886,D
1970,0.306,0.696,0.514,15,128.055,0.298,0.333,243074,-7.933,0.037,0,0.00108,C
1971,0.13,0.497,0.809,49,152.103,0.11,0.451,213987,-7.274,0.435,0,0,G#
1972,0.409,0.647,0.693,51,151.948,0.106,0.34,220893,-9.417,0.0793,1,0.125,A
1973,0.214,0.433,0.419,31,137.421,0.143,0.429,475440,-9.163,0.0281,0,0.351,A
1974,0.0525,0.639,0.586,44,125.073,0.454,0.766,220333,-6.274,0.0277,0,1.07E-06,G
1975,0.0136,0.873,0.5,49,120.082,0.112,0.177,231187,-5.321,0.0659,0,0.00472,C
1976,0.55,0.278,0.584,29,81.712,0.255,0.75,215027,-18.566,0.0312,0,0.21,E
1977,0.0502,0.865,0.594,40,117.34,0.367,0.344,365160,-10.206,0.068,0,0.417,G
1978,0.0852,0.702,0.483,54,110.579,0.195,0.104,181622,-7.086,0.139,0,0.000213,C
1979,0.00359,0.49,0.758,70,140.116,0.292,0.335,223240,-9.877,0.139,0,6.61E-06,B
1980,0.26,0.634,0.851,58,135.017,0.0766,0.0399,162614,-8.672,0.196,1,0.882,B
1981,0.532,0.551,0.478,53,108.849,0.288,0.481,243744,-7.079,0.0354,1,0.0154,C
1982,0.0137,0.639,0.547,48,90.098,0.305,0.399,161947,-6.958,0.117,0,0,D
1983,0.701,0.802,0.55,58,89.853,0.298,0.789,221353,-5.563,0.419,0,0,C#
1984,0.854,0.217,0.831,45,82.01,0.111,0.599,102398,-11.776,0.0634,1,0.486,F
1985,0.0431,0.957,0.738,36,140.03,0.347,0.442,197143,-0.719,0.0623,1,0.175,E
1986,0.0755,0.981,0.536,40,110.055,0.605,0.214,285307,-3.475,0.198,0,2.46E-05,A
1987,0.0496,0.773,0.719,51,120.018,0.291,0.759,264147,-6.272,0.0377,0,0,A#
1988,0.994,0.0241,0.33,31,65.806,0.139,0.113,262667,-24.531,0.0449,0,0.721,A#
1989,0.00328,0.752,0.614,53,95.018,0.379,0.444,237093,-6.271,0.0652,0,0,G
1990,0.992,0.0786,0.41,50,84.402,0.0915,0.141,589000,-20.917,0.0366,1,0.916,G
1991,0.977,0.114,0.229,26,86.823,0.0645,0.0391,156307,-20.775,0.0464,0,0.88,G
1992,0.00327,0.812,0.545,60,161.107,0.286,0.761,212573,-4.652,0.049,0,0,F
1993,0.305,0.684,0.636,38,112.447,0.116,0.58,153453,-4.142,0.0259,0,0,G
1994,0.314,0.471,0.629,26,121.039,0.0936,0.814,236027,-11.197,0.0304,0,5.91E-06,C#
1995,0.989,0.00958,0.131,13,67.134,0.0598,0.0336,356027,-31.776,0.0458,0,0.429,D
1996,0.359,0.936,0.391,36,164.963,0.17,0.498,148640,-5.494,0.217,0,0,F
1997,0.00144,0.935,0.425,28,157.537,0.0296,0.489,179360,-7.13,0.198,0,0.111,D
1998,0.0128,0.953,0.631,49,119.765,0.275,0.944,227867,-5.837,0.0494,1,3.59E-06,C#
1999,0.994,0.29,0.409,0,81.563,0.136,0.219,52280,-20.513,0.0556,1,0.775,F
2000,0.798,0.643,0.672,40,115.566,0.0744,0.807,148827,-5.361,0.0364,0,1.49E-05,A#
2001,0.842,0.169,0.581,40,127.114,0.133,0.253,240133,-11.993,0.0399,0,0.00698,C
2002,0.699,0.155,0.851,34,94.659,0.112,0.511,415891,-10.755,0.0898,1,0.922,A
2003,5.45E-05,0.962,0.483,54,88.003,0.273,0.459,250128,-2.93,0.107,0,9.61E-06,G
2004,0.773,0.403,0.634,43,112.367,0.412,0.614,253933,-9.822,0.0289,0,0.711,F
2005,0.114,0.916,0.449,17,182.022,0.405,0.697,253800,-2.655,0.0825,0,0,A
2006,0.127,0.672,0.745,63,108.031,0.103,0.641,177697,-5.738,0.0346,0,0,A
2007,0.0982,0.777,0.794,55,160.022,0.202,0.706,173040,-3.696,0.0813,1,0,C#
2008,3.33E-05,0.72,0.605,47,120.039,0.111,0.368,225627,-6.417,0.0278,1,0.339,D#
2009,0.94,0.15,0.332,11,71.942,0.11,0.0839,73467,-16.469,0.0433,1,0.925,C
2010,0.445,0.448,0.689,34,102.619,0.251,0.482,278667,-13.212,0.0746,0,0.255,G
2011,0.477,0.482,0.775,71,136.016,0.11,0.134,247893,-11.269,0.0357,0,0.0456,C#
2012,0.00672,0.872,0.228,51,91.724,0.242,0.278,246027,-5.479,0.0648,1,0,A
2013,5.17E-05,0.986,0.467,51,159.935,0.291,0.4,206227,-2.69,0.0634,0,9.21E-05,A
2014,0.0117,0.6,0.675,55,112.005,0.0866,0.0501,260357,-6.261,0.0345,0,0.00547,F
2015,0.617,0.301,0.551,46,84.695,0.136,0.488,207326,-13.065,0.111,0,1.10E-05,B
2016,0.715,0.36,0.414,45,93.064,0.101,0.443,232040,-10.76,0.0339,0,1.28E-05,C
2017,0.0217,0.852,0.512,40,150.013,0.323,0.173,199250,-4.581,0.153,0,0.026,C#
2018,0.0821,0.381,0.653,50,140.08,0.175,0.133,125133,-8.967,0.0512,0,7.29E-05,C#
2019,0.896,0.318,0.242,13,149.194,0.698,0.186,320806,-12.198,0.0414,0,0.676,D
2020,0.00263,0.902,0.633,30,117.975,0.12,0.326,264407,-4.054,0.232,0,0.00763,D
2021,0.00305,0.96,0.523,29,117.168,0.301,0.675,268160,-3.532,0.0701,1,1.40E-06,B
2022,3.88E-05,0.876,0.367,25,189.033,0.0797,0.626,250253,-3.858,0.0554,0,0.000164,C#
2023,0.275,0.683,0.693,52,118.388,0.0954,0.748,206093,-4.575,0.0292,0,0.000101,A
2024,0.346,0.6,0.526,53,169.881,0.121,0.508,259600,-4.429,0.0279,0,0,C#
2025,0.143,0.0484,0.677,38,140.374,0.125,0.277,206367,-14.166,0.401,1,0.000496,G#
2026,0.0307,0.827,0.712,51,126.001,0.122,0.305,371507,-7.331,0.0414,0,0.795,C#
2027,0.062,0.729,0.643,34,130.308,0.0457,0.846,198133,-10.172,0.0461,0,0.494,A
2028,0.0107,0.574,0.662,42,112.936,0.374,0.143,167328,-12.609,0.0398,1,0.845,F
2029,0.981,0.0918,0.443,35,119.772,0.0919,0.235,110107,-15.397,0.0397,0,0.971,G
2030,0.466,0.351,0.653,62,116.605,0.107,0.309,302191,-12.776,0.648,0,0,F
2031,0.0535,0.641,0.691,58,119.924,0.274,0.378,224338,-4.791,0.0652,0,0,C#
2032,0.882,0.015,0.0863,24,84.379,0.158,0.0372,509067,-25.112,0.0403,0,0.68,G
2033,0.0335,0.885,0.363,56,81.444,0.342,0.431,213827,-5.013,0.103,0,0,G
2034,0.00316,0.961,0.516,36,150.147,0.404,0.458,195107,-5.37,0.157,1,0,F
2035,0.526,0.592,0.507,29,105.356,0.354,0.674,430067,-6.596,0.0361,0,6.85E-06,C#
2036,0.951,0.0537,0.224,34,157.801,0.078,0.112,204293,-14.792,0.0385,0,0.133,D#
2037,0.0102,0.852,0.461,27,149.911,0.191,0.882,234787,-7.796,0.0297,0,0.00506,G
2038,0.173,0.913,0.561,38,163.964,0.204,0.928,241733,-5.256,0.0539,0,1.69E-05,F
2039,0.866,0.306,0.4,56,93.202,0.374,0.564,204040,-11.275,0.0411,0,0.000289,D
2040,0.0396,0.977,0.675,41,120.871,0.297,0.81,290333,-6.354,0.0692,1,0.88,G#
2041,0.593,0.57,0.348,37,150.87,0.385,0.229,280493,-8.281,0.0525,1,0,B
2042,0.477,0.182,0.606,50,103.839,0.173,0.302,291840,-14.504,0.0305,0,0,A
2043,0.0649,0.929,0.442,43,173.81,0.094,0.624,191660,-3.671,0.216,0,0,C
2044,0.88,0.267,0.478,40,71.334,0.197,0.289,281960,-12.184,0.0305,0,0.00017,D#
2045,0.00297,0.798,0.498,42,92.092,0.0461,0.524,237400,-7.4,0.0572,0,0.000196,D
2046,0.763,0.51,0.57,54,76.919,0.285,0.841,133773,-8.148,0.057,0,0,G#
2047,0.0888,0.864,0.496,45,157.057,0.301,0.678,181120,-4.911,0.0406,0,0,A#
2048,0.17,0.848,0.47,30,140.232,0.863,0.718,196760,-5.698,0.115,0,0,A
2049,0.0356,0.989,0.682,42,150.02,0.802,0.211,236800,-2.77,0.0989,0,0.00753,A
2050,0.0345,0.823,0.473,36,104.694,0.306,0.383,342867,-6.625,0.063,0,0.446,G
2051,0.0377,0.933,0.479,15,126.63,0.3,0.58,270013,-3.712,0.157,1,6.07E-06,G
2052,0.751,0.432,0.398,34,77.96,0.229,0.0586,359547,-9.46,0.0276,0,0.000463,G
2053,0.993,0.002,0.296,27,71.512,0.0938,0.0807,212680,-39.944,0.0369,0,0.948,B
2054,0.11,0.755,0.782,50,162.005,0.211,0.412,162214,-3.76,0.271,0,0,D
2055,0.499,0.663,0.497,34,206.442,0.0847,0.736,206493,-7.62,0.0293,0,6.98E-06,A#
2056,0.0118,0.804,0.743,48,94.982,0.0935,0.61,131396,-7.652,0.3,1,0,A#
2057,0.188,0.834,0.552,32,119.982,0.0848,0.685,246787,-5.292,0.079,0,0.135,D
2058,0.831,0.0666,0.227,29,82.568,0.083,0.256,173853,-21.772,0.0403,1,0.392,G
2059,0.933,0.309,0.548,26,100.28,0.288,0.889,330307,-18.132,0.0502,0,0.563,G
2060,0.954,0.444,0.538,4,121.496,0.645,0.668,275036,-15.126,0.46,0,0.0724,C#
2061,0.0425,0.904,0.604,18,159.981,0.214,0.607,260729,-3.467,0.0562,1,0,G
2062,0.0686,0.733,0.529,29,144.344,0.0935,0.769,268787,-6.457,0.0619,0,5.44E-06,D
2063,0.0172,0.815,0.701,65,138.142,0.0969,0.67,279027,-5.995,0.038,0,0.000627,C
2064,0.845,0.62,0.456,34,125.413,0.108,0.47,275893,-8.297,0.0588,1,0.104,A
2065,0.165,0.677,0.943,78,112.001,0.327,0.615,145760,-6.033,0.246,0,0,G
2066,0.0101,0.895,0.674,60,102.984,0.0996,0.563,237146,-3.973,0.0337,0,0,C
2067,0.0243,0.527,0.675,55,150.149,0.546,0.212,131213,-7.433,0.249,1,0,F#
2068,0.0676,0.941,0.649,58,91.442,0.0905,0.639,239533,-4.159,0.398,0,0,D
2069,0.995,0.0496,0.368,37,76.083,0.152,0.145,124997,-27.894,0.043,1,0.956,F
2070,0.000379,0.958,0.189,36,159.928,0.347,0.185,790560,-6.323,0.163,1,0.233,C#
2071,0.992,0.084,0.129,32,77.928,0.0727,0.0608,383985,-27.511,0.0418,0,0.0929,G#
2072,0.0363,0.542,0.643,45,132.164,0.0553,0.64,202960,-6.11,0.0291,1,0.000183,F#
2073,0.314,0.499,0.57,55,147.875,0.11,0.0866,220347,-6.512,0.0266,0,0,G#
2074,0.916,0.117,0.265,29,106.027,0.07,0.251,279933,-19.087,0.0428,0,0.492,G
2075,0.00647,0.902,0.817,30,96.971,0.12,0.53,177707,-5.021,0.18,1,1.01E-05,C#
2076,0.00173,0.856,0.502,33,91.36,0.375,0.432,300884,-7.485,0.0997,1,3.40E-06,E
2077,0.691,0.164,0.135,41,96.44,0.143,0.0362,407600,-19.944,0.0423,1,0.377,E
2078,0.143,0.621,0.537,36,147.477,0.0962,0.777,305120,-8.606,0.0408,0,1.61E-06,E
2079,0.0351,0.943,0.641,59,171.811,0.328,0.718,232000,-6.254,0.264,1,0.000259,F
2080,0.0248,0.609,0.737,68,99.983,0.208,0.87,224667,-11.121,0.0366,0,4.26E-06,B
2081,0.00193,0.869,0.745,63,104.015,0.0799,0.814,168641,-4.375,0.0444,0,0,F#
2082,0.179,0.852,0.833,52,135.967,0.149,0.652,183529,-5.272,0.114,1,5.27E-06,G#
2083,0.00535,0.641,0.654,66,114.696,0.209,0.794,247600,-9.771,0.0482,0,0.00321,G#
2084,0.537,0.532,0.38,26,99.865,0.321,0.79,215987,-14.477,0.0434,0,4.62E-05,F#
2085,0.992,0.0113,0.286,29,62.605,0.0811,0.068,267760,-31.333,0.0387,0,0.871,D#
2086,0.738,0.455,0.567,62,127.002,0.708,0.351,496173,-11.75,0.496,1,0,F#
2087,0.00707,0.92,0.499,35,133.898,0.109,0.359,152751,-7.769,0.0421,0,0.898,A#
2088,0.943,0.0368,0.191,43,130.415,0.0456,0.0615,202733,-31.484,0.0439,0,0.372,C
2089,0.00876,0.61,0.574,15,179.943,0.1,0.558,102173,-10.003,0.0688,0,0.785,D
2090,0.00122,0.992,0.57,30,159.945,0.0623,0.367,204068,-2.304,0.429,0,0.854,C#
2091,0.945,0.196,0.42,38,136.07,0.0769,0.246,467080,-14.459,0.0329,0,0.000592,C
2092,0.00043,0.983,0.58,66,110.053,0.0801,0.416,188933,-3.291,0.0636,1,0.00694,F
2093,0.207,0.629,0.617,53,113.052,0.174,0.27,381611,-6.046,0.177,1,5.03E-06,C#
2094,0.0222,0.948,0.804,34,114.992,0.263,0.984,190293,-5.283,0.0282,1,0.221,A
2095,0.0624,0.892,0.623,48,148.033,0.341,0.442,224595,-3.533,0.071,1,0.556,F
2096,0.107,0.827,0.506,55,101.869,0.161,0.571,236467,-6.356,0.0366,1,2.42E-06,E
2097,0.00789,0.99,0.53,31,169.821,0.121,0.396,239493,-2.724,0.322,1,2.78E-06,F#
2098,0.689,0.182,0.524,55,85.72,0.16,0.158,154305,-13.155,0.0637,0,0.000101,A
2099,0.264,0.806,0.708,56,101.783,0.163,0.708,246760,-4.849,0.0391,1,0,F#
2100,0.0411,0.468,0.313,11,150.755,0.0776,0.0374,110520,-15.827,0.0366,0,0.529,A#
2101,0.0676,0.705,0.426,58,109.977,0.0998,0.292,239547,-3.552,0.0411,0,0.0355,G
2102,0.000509,0.905,0.319,30,128.241,0.358,0.234,337637,-7.232,0.099,1,2.88E-05,E
2103,6.69E-05,0.817,0.434,52,150.008,0.0649,0.305,215427,-5.129,0.062,0,9.04E-05,A
2104,0.165,0.924,0.597,35,109.841,0.127,0.799,254680,-6.544,0.0425,0,0.00743,C#
2105,0.0347,0.451,0.9,56,142.081,0.11,0.13,148200,-6.611,0.298,0,1.29E-05,D
2106,0.791,0.517,0.767,37,144.322,0.078,0.846,223573,-9.908,0.195,0,0.000186,E
2107,0.996,0.0376,0.406,44,95.835,0.105,0.203,335280,-24.348,0.0387,0,0.934,C
2108,0.264,0.195,0.537,37,58.245,0.0974,0.389,549373,-17.58,0.0421,0,0.18,G
2109,0.00402,0.886,0.555,38,94.988,0.0773,0.72,223893,-4.155,0.0364,0,0,A#
2110,0.00908,0.748,0.921,75,139.979,0.0798,0.801,162886,-5.093,0.13,0,0,C#
2111,0.129,0.869,0.655,44,87.089,0.534,0.733,251089,-4.348,0.0798,0,0,C#
2112,0.055,0.89,0.726,27,135.041,0.0813,0.918,215373,-2.371,0.0345,0,0.000175,D
2113,3.79E-05,0.994,0.402,56,104.111,0.145,0.247,199867,-7.338,0.0623,1,0.0934,G#
2114,0.00272,0.865,0.493,57,150.003,0.107,0.43,235276,-4.672,0.0609,1,0.276,B
2115,0.467,0.819,0.629,29,100.325,0.321,0.489,214440,-9.118,0.166,0,0.115,C
2116,0.99,0.121,0.257,32,66.695,0.145,0.0397,165373,-25.094,0.0388,1,0.904,G
2117,0.00817,0.914,0.549,29,104.921,0.415,0.563,180933,-3.392,0.0996,0,0,G
2118,0.0164,0.938,0.602,49,168.417,0.0612,0.562,240000,-3.378,0.238,1,0,C#
2119,0.223,0.66,0.406,40,185.839,0.261,0.288,274733,-2.923,0.0296,0,3.12E-05,C
2120,0.527,0.501,0.68,56,81.907,0.104,0.269,289913,-8.669,0.0839,0,0,F#
2121,0.993,0.0641,0.267,31,73.05,0.171,0.171,308320,-27.148,0.0447,0,0.905,D#
2122,0.638,0.452,0.418,73,175.088,0.0959,0.168,218733,-13.099,0.0356,0,0.00026,C#
2123,0.00837,0.655,0.372,49,158.757,0.0847,0.462,212107,-5.809,0.0315,1,1.56E-06,C
2124,0.155,0.532,0.722,30,128.532,0.0581,0.755,334627,-14.183,0.0329,0,0.0333,G#
2125,0.00398,0.651,0.694,52,112.496,0.369,0.152,201875,-10.374,0.138,0,7.69E-06,G#
2126,0.00956,0.633,0.527,49,91.129,0.624,0.301,243984,-7.509,0.17,0,0,F#
2127,0.204,0.638,0.643,71,82.001,0.0707,0.6,226107,-4.947,0.0407,1,0,C#
2128,0.755,0.492,0.249,60,54.134,0.243,0.34,262320,-7.108,0.0352,1,0,D
2129,0.00223,0.75,0.241,24,84.795,0.106,0.21,191200,-5.596,0.0603,1,0.723,G
2130,0.991,0.0159,0.195,21,87.618,0.108,0.154,226022,-26.157,0.0443,0,0.787,G#
2131,0.0287,0.46,0.717,59,110.993,0.0661,0.0961,367307,-11.326,0.0372,1,0.785,B
2132,0.151,0.595,0.735,29,108.042,0.173,0.644,132093,-14.142,0.0605,1,0.846,A#
2133,0.225,0.537,0.745,60,140.069,0.154,0.203,189493,-5.664,0.031,1,0,C
2134,0.03,0.991,0.506,36,113.729,0.979,0.398,293613,-3.109,0.0624,0,0.107,C
2135,0.228,0.441,0.532,56,169.275,0.0846,0.67,255267,-12.866,0.0434,0,0,D
2136,0.973,0.231,0.329,0,135.116,0.11,0.258,351347,-17.475,0.0387,0,0.95,D
2137,0.0113,0.751,0.619,53,126.079,0.123,0.532,265333,-11.568,0.0417,1,7.87E-05,G
2138,0.133,0.66,0.849,56,99.988,0.296,0.629,237667,-7.195,0.0516,0,7.96E-06,C
2139,0.0123,0.847,0.332,56,67.23,0.297,0.392,234638,-4.513,0.091,1,2.69E-05,B
2140,0.409,0.769,0.594,61,139.938,0.0814,0.564,277813,-7.959,0.1,1,0,A
2141,0.0794,0.908,0.714,49,149.852,0.131,0.593,181888,-1.471,0.055,1,0,D#
2142,0.539,0.632,0.347,57,74.257,0.121,0.285,229338,-6.998,0.0381,0,0.00226,D
2143,0.323,0.684,0.36,71,77.15,0.34,0.2,342653,-6.457,0.0308,1,0,E
2144,0.00294,0.76,0.8,57,108.01,0.0983,0.223,199366,-7.882,0.104,0,0.206,C#
2145,0.0274,0.537,0.493,28,90.162,0.157,0.903,204243,-11.648,0.0382,0,0.265,D
2146,0.0557,0.732,0.558,35,99.975,0.45,0.0467,128400,-6.497,0.0401,0,0.0146,D
2147,0.0016,0.951,0.466,67,165.108,0.351,0.499,222147,-3.315,0.126,0,0.00242,F
2148,0.0205,0.523,0.687,43,139.992,0.0788,0.251,156000,-9.743,0.05,0,0.0474,C#
2149,0.382,0.71,0.648,29,140.494,0.0978,0.919,181733,-9.642,0.0472,0,5.16E-06,A
2150,0.000334,0.981,0.482,19,139.889,0.0684,0.231,236643,-2.117,0.128,0,0.357,A#
2151,0.196,0.8,0.71,54,120.015,0.333,0.652,237680,-6.815,0.0396,0,0.0107,C
2152,0.109,0.894,0.569,36,119.161,0.977,0.576,234819,-7.068,0.0347,0,3.82E-05,D
2153,0.000441,0.848,0.52,26,102.618,0.114,0.506,258427,-6.14,0.0488,0,0.206,D
2154,0.624,0.696,0.611,62,154.954,0.124,0.706,202813,-6.737,0.0302,0,0.014,D
2155,0.338,0.766,0.529,36,92.773,0.387,0.727,177227,-7.617,0.0378,0,0,G#
2156,0.0646,0.602,0.64,72,111.87,0.375,0.951,193893,-7.902,0.0299,0,0,A
2157,0.126,0.824,0.376,11,133.154,0.11,0.857,122480,-7.48,0.0481,0,0.985,C#
2158,0.113,0.697,0.581,29,106.102,0.0388,0.906,238627,-8.239,0.045,0,0.000924,D
2159,0.779,0.304,0.669,33,153.806,0.3,0.596,169600,-13.308,0.0385,1,0.117,C
2160,0.0724,0.75,0.63,42,127.934,0.102,0.456,206386,-5.382,0.0335,1,0,D
2161,0.000282,0.773,0.459,39,137.014,0.235,0.554,246933,-6.238,0.0332,1,4.72E-05,F#
2162,0.0316,0.815,0.618,57,96.047,0.116,0.632,254853,-5.404,0.0432,0,6.68E-05,F
2163,0.8,0.336,0.695,70,79.109,0.701,0.422,280000,-12.999,0.0313,0,0.00264,A
2164,0.0212,0.556,0.397,40,132.012,0.11,0.208,339680,-7.23,0.0274,0,0.00179,C
2165,0.000296,0.827,0.547,67,119.089,0.0858,0.451,255413,-6.036,0.0468,0,0.101,G
2166,0.095,0.97,0.544,37,149.964,0.12,0.426,269696,-2.431,0.206,1,0.00642,F
2167,0.115,0.675,0.704,61,132.039,0.249,0.464,281120,-7.052,0.358,1,0,C
2168,0.289,0.777,0.689,66,139.723,0.104,0.492,85714,-5.465,0.289,0,0,G#
2169,0.911,0.601,0.504,70,85.815,0.168,0.571,250671,-6.53,0.331,1,4.73E-05,C
2170,0.851,0.309,0.36,45,79.72,0.107,0.243,234333,-8.784,0.0334,0,2.74E-05,F
2171,0.948,0.168,0.377,0,101.255,0.404,0.346,206240,-21.252,0.0953,0,0,G
2172,0.0294,0.655,0.55,46,137.056,0.111,0.348,223543,-8.373,0.067,1,0.000485,C
2173,0.0226,0.66,0.698,84,159.949,0.0622,0.451,248521,-7.883,0.052,0,0,C
2174,0.0161,0.68,0.683,44,145.042,0.319,0.557,182000,-5.861,0.0376,1,0,A#
2175,0.113,0.708,0.498,45,121.918,0.37,0.561,220147,-10.519,0.0754,1,0.000178,E
2176,0.0238,0.836,0.762,48,146.011,0.0878,0.502,311147,-5.469,0.406,0,0,A
2177,0.961,0.232,0.357,36,124.234,0.161,0.182,505773,-15.027,0.0386,1,0.885,G
2178,0.766,0.368,0.338,43,188.97,0.148,0.239,276702,-9.7,0.0419,0,0.000126,G
2179,0.0858,0.953,0.285,23,169.551,0.451,0.489,376427,-6.863,0.0482,1,0.239,A#
2180,0.0214,0.674,0.751,57,117.969,0.32,0.696,304293,-12.976,0.0425,1,0.000143,A
2181,0.0277,0.675,0.343,44,159.535,0.322,0.47,161466,-6.217,0.0565,0,0,F
2182,0.105,0.452,0.197,30,79.056,0.119,0.224,187173,-9.437,0.0293,0,0.773,A#
2183,0.358,0.684,0.805,49,110.912,0.15,0.792,180267,-7.694,0.0454,0,2.24E-06,C
2184,0.847,0.273,0.439,37,120.278,0.156,0.54,178493,-16.491,0.0417,0,6.19E-05,C#
2185,0.103,0.804,0.697,35,115.904,0.0463,0.727,218227,-9.345,0.0341,0,6.94E-06,A
2186,0.00096,0.459,0.723,68,139.972,0.11,0.313,197143,-10.259,0.239,0,0,B
2187,0.984,0.0932,0.473,7,175.726,0.256,0.0935,252971,-17.646,0.246,1,0,B
2188,0.965,0.173,0.722,18,125.083,0.106,0.436,216000,-22.556,0.0476,1,0.909,D
2189,0.169,0.423,0.397,55,88.462,0.0957,0.49,173267,-14.027,0.0278,1,9.58E-05,B
2190,0.00785,0.548,0.52,39,148.034,0.129,0.23,211560,-7.413,0.0289,0,0,C#
2191,0.00189,0.861,0.426,29,153.618,0.115,0.555,235733,-5.654,0.0708,0,0.0137,C#
2192,0.0115,0.638,0.552,46,122.763,0.201,0.197,192200,-11.868,0.428,0,0.0104,G
2193,0.0548,0.745,0.668,23,125.007,0.0994,0.0399,212160,-12.552,0.0445,1,0.462,A#
2194,0.00304,0.86,0.452,45,121.98,0.131,0.201,318480,-4.191,0.0454,1,5.79E-05,D
2195,4.68E-06,0.953,0.48,59,95.016,0.0805,0.268,244387,-5.061,0.0889,1,0.0667,C#
2196,0.0314,0.607,0.652,72,94.089,0.0721,0.72,229160,-8.657,0.0368,0,0.00285,C
2197,0.222,0.518,0.529,61,89.712,0.316,0.356,245947,-7.689,0.197,1,0.00314,A#
2198,0.851,0.289,0.307,58,85.948,0.0798,0.145,210907,-13.369,0.0281,0,0.000126,F
2199,0.967,0.0882,0.316,22,90.981,0.0369,0.328,419387,-19.397,0.038,1,0.772,D
2200,0.98,0.00922,0.319,0,100.505,0.105,0.169,123933,-29.853,0.0346,1,0.00342,G
2201,0.626,0.82,0.509,35,63.068,0.333,0.953,265173,-4.087,0.173,0,1.19E-05,A
2202,0.56,0.511,0.518,48,88.34,0.397,0.764,226067,-14.916,0.0289,0,0.00174,E
2203,0.0382,0.855,0.293,32,128.338,0.65,0.533,351040,-7.099,0.0471,0,0.00553,D
2204,0.0901,0.603,0.68,35,90.009,0.243,0.675,299717,-3.917,0.0358,1,0,C
2205,0.895,0.384,0.679,25,131.02,0.111,0.759,166000,-11.978,0.037,1,0.000961,G
2206,0.000183,0.965,0.394,43,149.816,0.908,0.287,258429,-1.473,0.23,0,0.0483,A#
2207,0.217,0.469,0.625,55,108.516,0.124,0.666,236960,-11.292,0.0251,1,0.372,E
