Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17
2009-07-05,45,9.0,17.4,0.0,5.0,9.4,WNW,48.0,SSW,22.0,32.0,1016.0,5.0,15.9,No,No
2009-07-06,45,1.1,15.4,0.0,3.4,3.5,NW,31.0,N,6.0,59.0,1017.3,6.0,13.7,No,Yes
2009-07-10,45,6.9,17.8,1.4,1.4,8.1,ESE,33.0,SE,22.0,59.0,1023.5,2.0,16.7,Yes,No
2009-07-24,45,8.4,16.0,2.4,3.2,3.4,SSW,31.0,SSW,15.0,65.0,1024.5,8.0,14.8,Yes,No
2009-07-30,45,5.6,18.4,0.0,2.0,10.0,WNW,37.0,WNW,28.0,39.0,1019.6,1.0,18.0,No,No
2009-08-23,45,11.1,27.1,0.0,3.6,9.9,ENE,24.0,NE,15.0,40.0,1007.5,3.0,26.8,No,No
2009-08-25,45,13.6,21.3,0.0,6.6,10.5,WNW,76.0,WNW,44.0,13.0,1007.1,2.0,20.8,No,No
2009-09-01,45,7.3,21.8,0.0,5.6,10.9,WNW,37.0,ESE,20.0,39.0,1019.1,1.0,19.5,No,No
2009-09-12,45,4.0,29.1,0.0,,11.0,WNW,39.0,N,11.0,17.0,1019.7,,28.7,No,No
2009-10-18,45,11.8,20.5,5.4,6.2,9.4,SE,31.0,SE,22.0,52.0,1025.0,3.0,19.5,Yes,No
2009-10-22,45,18.0,22.1,0.0,9.2,6.9,,,SE,20.0,57.0,1021.9,,21.8,No,No
2009-10-26,45,15.3,17.6,10.4,2.8,0.0,SE,57.0,SE,37.0,78.0,1022.7,8.0,16.0,Yes,Yes
2009-11-02,45,11.7,25.6,0.0,7.2,9.7,S,30.0,SE,19.0,70.0,1016.8,4.0,24.6,No,No
2009-11-04,45,19.4,22.7,0.0,13.0,0.8,SSW,39.0,ESE,24.0,70.0,1014.7,8.0,20.1,No,No
2009-11-15,45,14.3,26.3,0.0,7.0,10.3,SSE,44.0,SSE,30.0,69.0,1010.3,3.0,24.4,No,No
2009-11-16,45,19.4,34.4,0.0,6.8,8.1,SSW,67.0,N,13.0,37.0,1002.2,6.0,33.3,No,No
2009-12-05,45,17.6,24.8,0.0,7.8,7.0,SE,35.0,SE,28.0,65.0,1011.8,6.0,23.9,No,No
2009-12-06,45,15.7,26.1,0.0,5.0,10.0,E,44.0,E,30.0,65.0,1014.5,5.0,24.8,No,No
2009-12-16,45,19.2,31.9,0.0,4.4,12.9,ENE,48.0,E,33.0,52.0,1015.6,1.0,31.5,No,No
2009-12-31,45,20.0,26.4,1.2,4.0,0.3,ENE,30.0,ENE,17.0,75.0,1016.2,7.0,25.6,Yes,No
2010-01-01,45,20.7,30.6,0.0,4.0,1.6,W,33.0,WNW,17.0,51.0,,7.0,30.0,No,Yes
2010-01-04,45,18.8,25.0,1.6,0.8,1.9,,,ESE,24.0,60.0,,7.0,23.7,Yes,No
2010-01-17,45,18.4,35.9,3.2,2.0,11.4,S,72.0,SSW,37.0,71.0,1001.1,5.0,25.6,Yes,No
2010-02-08,45,20.2,29.1,1.4,2.2,11.7,ESE,43.0,ESE,31.0,66.0,1020.2,3.0,28.1,Yes,No
2010-02-11,45,16.6,31.2,0.0,8.0,10.4,NNW,31.0,ESE,20.0,49.0,1013.3,3.0,30.8,No,No
2010-02-21,45,16.3,35.2,0.0,7.4,12.1,NNW,35.0,NW,15.0,25.0,1014.6,1.0,34.3,No,No
2010-02-22,45,18.0,37.3,0.0,8.4,11.5,NW,39.0,WNW,24.0,24.0,1012.5,2.0,36.0,No,No
2010-02-26,45,13.7,27.3,1.4,6.8,8.6,ESE,35.0,E,24.0,52.0,1023.5,6.0,26.2,Yes,No
2010-03-01,45,18.2,21.5,31.6,10.4,0.0,SSW,56.0,SE,28.0,96.0,1016.9,8.0,18.8,Yes,Yes
2010-03-06,45,20.9,29.3,11.4,4.6,3.5,E,31.0,WSW,9.0,89.0,1010.4,7.0,23.6,Yes,Yes
2010-03-08,45,21.9,33.5,0.4,6.4,7.8,W,43.0,NW,9.0,45.0,1009.6,5.0,32.3,No,No
2010-03-12,45,16.4,25.7,,,,SSE,46.0,SSE,33.0,51.0,1033.0,,24.0,,Yes
2010-03-17,45,13.1,26.1,0.0,4.6,11.0,SE,31.0,ESE,22.0,52.0,1024.1,1.0,24.8,No,No
2010-03-20,45,13.5,31.9,0.0,5.2,10.7,ESE,28.0,ESE,19.0,42.0,1019.0,1.0,30.1,No,No
2010-03-23,45,14.9,27.8,0.0,5.6,9.6,ESE,28.0,ESE,19.0,57.0,1016.9,2.0,27.0,No,No
2010-04-08,45,18.3,29.1,3.2,1.0,7.0,WNW,52.0,SSW,22.0,38.0,1010.3,3.0,28.5,Yes,No
2010-04-18,45,12.4,24.8,0.0,3.2,6.2,SSE,28.0,SE,19.0,75.0,1023.9,5.0,22.8,No,No
2010-04-22,45,11.6,28.1,0.0,3.8,10.3,SE,28.0,ESE,19.0,61.0,1019.4,2.0,25.8,No,No
2010-04-24,45,13.9,27.1,0.0,4.6,3.1,NW,30.0,NNW,15.0,46.0,1011.7,7.0,26.0,No,Yes
2010-04-26,45,11.8,21.2,10.4,2.2,7.4,S,33.0,SSE,20.0,52.0,1022.5,4.0,19.6,Yes,No
2010-05-01,45,15.7,20.8,14.6,3.2,3.4,SSE,26.0,E,17.0,77.0,1024.6,2.0,20.1,Yes,No
2010-05-03,45,11.6,24.9,0.0,2.2,4.6,,,ESE,15.0,65.0,1024.1,6.0,23.1,No,No
2010-05-04,45,11.3,24.0,0.0,1.6,4.6,NNE,39.0,N,19.0,67.0,1017.3,7.0,21.3,No,No
2010-05-07,45,6.5,21.5,0.0,3.0,9.3,WNW,31.0,ESE,13.0,48.0,1018.9,1.0,20.2,No,No
2010-05-18,45,11.5,16.8,20.2,0.8,0.8,SSW,39.0,SW,20.0,75.0,1016.6,7.0,16.8,Yes,Yes
2010-06-01,45,9.8,19.0,10.8,1.0,6.1,SW,30.0,SW,15.0,69.0,1017.4,7.0,17.7,Yes,No
2010-06-03,45,10.8,20.2,1.6,2.8,5.9,ESE,57.0,SSW,24.0,74.0,1017.9,7.0,19.5,Yes,Yes
2010-06-06,45,9.2,18.0,0.0,3.4,5.3,WSW,41.0,WSW,17.0,57.0,1015.0,6.0,16.6,No,Yes
2010-06-19,45,5.9,18.0,0.0,2.2,9.6,WNW,48.0,W,24.0,42.0,1018.5,1.0,17.9,No,No
2010-06-24,45,8.3,18.8,0.0,1.6,2.7,NNE,22.0,ENE,11.0,60.0,1027.2,6.0,17.4,No,No
2010-06-29,45,2.4,15.1,0.0,1.6,9.7,WNW,44.0,WNW,28.0,32.0,1017.7,0.0,14.6,No,No
2010-07-05,45,8.4,15.4,9.6,8.2,,WNW,26.0,SE,6.0,81.0,1023.1,7.0,15.0,Yes,Yes
2010-07-14,45,13.5,17.5,5.4,1.2,7.3,WNW,76.0,WNW,54.0,38.0,1010.7,1.0,17.0,Yes,No
2010-07-15,45,10.8,17.8,0.4,7.0,,WNW,67.0,SW,24.0,33.0,1017.2,2.0,16.8,No,No
2010-07-30,45,9.4,22.0,1.0,0.2,,NNW,19.0,N,7.0,72.0,1014.6,,20.7,No,No
2010-08-05,45,2.0,17.7,0.0,3.6,8.7,WNW,44.0,WNW,31.0,35.0,1015.8,1.0,17.0,No,No
2010-08-15,45,4.5,21.2,,,,W,80.0,WNW,37.0,30.0,1005.6,,20.3,,No
2010-08-16,45,12.1,17.9,0.2,18.8,,NW,76.0,NW,43.0,36.0,1012.1,1.0,16.8,No,No
2010-08-22,45,6.2,17.7,0.0,6.2,7.9,W,37.0,SE,15.0,43.0,1021.0,6.0,15.6,No,Yes
2010-08-28,45,7.5,17.5,0.0,6.4,10.8,WNW,41.0,SSE,19.0,39.0,1022.1,2.0,15.8,No,No
2010-08-31,45,2.8,22.5,0.0,2.4,9.9,WNW,30.0,W,17.0,36.0,1021.1,2.0,22.2,No,No
2010-09-09,45,3.8,19.8,0.0,3.4,1.0,WNW,22.0,N,11.0,66.0,1012.2,8.0,17.2,No,Yes
2010-09-11,45,8.7,19.7,0.0,7.2,10.2,WNW,43.0,SE,17.0,41.0,1017.7,1.0,18.0,No,No
2010-10-07,45,11.7,25.9,1.0,2.8,1.9,S,44.0,S,24.0,55.0,1015.9,6.0,22.7,No,No
2010-10-26,45,11.3,26.1,1.8,2.4,9.6,SE,30.0,SE,24.0,49.0,1015.5,2.0,25.0,Yes,No
2010-11-06,45,13.1,19.9,3.2,3.6,1.0,NNE,28.0,ESE,19.0,60.0,1020.9,7.0,18.6,Yes,No
2010-11-10,45,17.7,29.1,0.0,7.6,6.9,ENE,41.0,SE,15.0,52.0,1018.3,4.0,27.3,No,Yes
2010-11-23,45,13.5,26.6,0.0,,12.2,ENE,48.0,E,33.0,49.0,1024.0,,25.3,No,No
2010-11-27,45,16.6,30.7,0.0,7.8,11.1,ENE,44.0,NE,26.0,42.0,1011.6,3.0,29.0,No,No
2010-11-29,45,17.4,23.9,0.0,4.4,4.5,SSE,39.0,SSE,33.0,70.0,1012.4,4.0,22.9,No,No
2010-12-20,45,11.9,24.2,6.0,5.0,13.5,WNW,76.0,W,39.0,24.0,1002.3,1.0,22.5,Yes,No
2011-01-03,45,19.3,26.1,0.4,5.4,1.9,S,52.0,S,37.0,74.0,1013.3,8.0,22.0,No,No
2011-01-09,45,22.5,28.7,1.0,5.8,11.3,E,48.0,ESE,33.0,64.0,1013.2,4.0,27.2,No,Yes
2011-01-16,45,21.3,28.9,3.8,4.6,9.4,SE,33.0,SE,24.0,50.0,1007.7,4.0,27.9,Yes,No
2011-01-18,45,21.1,26.8,1.4,9.0,3.2,SSW,41.0,ESE,28.0,61.0,1007.0,6.0,25.2,Yes,No
2011-01-19,45,21.8,28.4,0.2,6.0,6.8,E,48.0,ENE,28.0,54.0,1007.9,5.0,27.5,No,No
2011-02-02,45,22.5,36.1,0.0,14.4,12.1,ENE,50.0,SE,24.0,62.0,1012.8,1.0,31.5,No,No
2011-02-16,45,18.7,26.8,0.4,4.2,4.9,SE,33.0,SE,20.0,73.0,1016.3,6.0,26.0,No,No
2011-02-23,45,17.5,25.7,1.4,6.0,10.1,SSE,46.0,SSE,24.0,52.0,1021.2,4.0,23.8,Yes,No
2011-03-03,45,18.1,31.0,0.6,2.2,8.5,WNW,37.0,SE,22.0,61.0,1007.4,6.0,26.8,No,No
2011-03-07,45,16.0,25.8,0.0,15.2,,SE,35.0,SE,24.0,47.0,1021.9,2.0,25.0,No,No
2011-03-08,45,13.5,28.8,0.0,,,E,39.0,ENE,20.0,44.0,1015.8,7.0,28.6,No,No
2011-03-09,45,17.1,29.3,0.0,12.6,,NNE,26.0,NE,6.0,53.0,1014.0,7.0,27.4,No,No
2011-03-10,45,18.7,29.8,0.0,2.6,,W,33.0,SE,17.0,54.0,1012.1,7.0,27.9,No,Yes
2011-03-14,45,18.4,30.5,0.0,6.2,7.0,S,57.0,S,44.0,75.0,1019.1,6.0,25.5,No,No
2011-03-22,45,20.6,31.3,0.6,3.6,8.9,SE,28.0,SE,22.0,63.0,999.3,4.0,28.3,No,No
2011-03-31,45,16.0,25.4,0.6,4.4,4.6,SSE,46.0,SSE,28.0,62.0,1021.8,7.0,23.4,No,Yes
2011-05-02,45,11.0,19.6,0.6,2.6,1.2,WNW,28.0,WNW,11.0,72.0,1014.5,7.0,19.5,No,No
2011-05-10,45,10.8,18.4,31.4,,7.5,SW,48.0,SSW,30.0,44.0,1012.8,2.0,17.5,Yes,No
2011-05-17,45,4.7,19.5,0.0,2.4,10.0,S,24.0,S,17.0,63.0,1027.7,1.0,18.5,No,Yes
2011-07-03,45,4.5,19.9,,,,,,NNW,13.0,47.0,1019.0,,19.6,,Yes
2011-07-04,45,5.1,22.2,3.4,6.0,,,,NW,30.0,40.0,1011.1,1.0,21.7,Yes,No
2011-07-24,45,8.6,17.1,86.8,,,WNW,35.0,WNW,15.0,50.0,1017.5,5.0,16.1,Yes,No
2011-07-29,45,3.5,19.8,0.0,,,WNW,28.0,WNW,9.0,33.0,1024.0,,19.5,No,No
2011-08-14,45,7.1,18.0,,,,SSE,31.0,S,20.0,66.0,1023.4,7.0,15.4,,Yes
2011-08-24,45,8.4,19.2,0.0,2.4,,ESE,26.0,SE,19.0,49.0,1026.9,1.0,18.2,No,No
2011-08-29,45,6.8,24.4,0.0,,,WNW,54.0,W,17.0,33.0,1015.0,,23.7,No,No
2011-09-16,45,8.9,28.6,0.0,,,WNW,46.0,WNW,20.0,21.0,1013.2,,27.0,No,No
2011-10-04,45,10.9,19.7,1.4,4.4,8.3,SW,39.0,S,26.0,48.0,1022.8,5.0,17.8,Yes,No
2011-10-05,45,8.6,19.4,0.0,4.0,4.7,SE,28.0,SSE,15.0,51.0,1018.4,7.0,18.1,No,No
2011-10-14,45,13.3,22.4,0.0,,,E,35.0,NE,17.0,63.0,1016.6,8.0,20.7,No,No
2011-10-20,45,8.6,26.4,0.0,5.6,,SE,33.0,SE,24.0,39.0,1024.3,1.0,25.2,No,No
2011-10-23,45,11.4,27.8,0.0,,,NE,30.0,ESE,13.0,58.0,1018.5,,25.8,No,No
2011-10-26,45,14.6,19.0,23.6,5.4,0.0,S,39.0,SE,26.0,55.0,1021.8,7.0,17.9,Yes,No
2011-10-29,45,13.7,28.8,0.0,,,NW,26.0,N,6.0,58.0,1009.8,,27.8,No,No
2011-11-14,45,15.6,37.1,0.0,4.8,11.6,NW,46.0,NW,24.0,24.0,1007.0,6.0,36.3,No,No
2011-11-23,45,15.5,17.7,6.8,1.8,0.0,SSE,52.0,SE,26.0,94.0,1017.6,8.0,17.0,Yes,Yes
2011-12-14,45,15.6,22.7,0.4,5.6,9.5,S,46.0,SSE,31.0,44.0,1015.9,6.0,21.5,No,No
2011-12-18,45,11.8,25.9,0.0,,,ENE,39.0,E,22.0,50.0,1016.0,,23.9,No,No
2011-12-20,45,18.2,24.4,11.6,2.4,7.9,SSW,48.0,S,33.0,69.0,1014.1,3.0,22.6,Yes,No
2012-01-02,45,13.3,28.5,0.0,31.4,,E,41.0,ENE,19.0,46.0,1016.5,2.0,27.5,No,No
2012-01-03,45,16.9,31.2,0.0,8.0,13.5,NE,37.0,ENE,20.0,45.0,1015.3,1.0,30.3,No,No
2012-01-17,45,13.8,28.3,0.0,4.4,8.5,NE,39.0,ENE,22.0,49.0,1020.5,5.0,25.7,No,Yes
2012-02-20,45,20.2,27.2,,,,SSE,39.0,SSE,28.0,61.0,1010.1,,25.8,,Yes
2012-03-04,45,19.4,32.1,40.4,13.0,,NE,33.0,N,13.0,50.0,1010.5,1.0,30.8,Yes,No
2012-03-15,45,17.5,27.4,0.0,,,ENE,37.0,ESE,17.0,62.0,1014.6,1.0,27.4,No,No
2012-03-20,45,15.2,25.0,5.0,3.6,5.0,ESE,35.0,E,22.0,64.0,1016.5,7.0,23.1,Yes,No
2012-04-09,45,12.9,23.3,11.2,20.2,,WNW,35.0,SSE,19.0,39.0,1015.0,1.0,22.1,Yes,No
2012-04-17,45,15.4,19.6,34.2,4.8,0.0,SE,35.0,E,15.0,93.0,1019.1,8.0,18.8,Yes,Yes
2012-04-22,45,14.8,24.1,,,,NNW,22.0,N,9.0,76.0,1011.6,,23.0,,Yes
2012-04-24,45,14.9,24.2,5.4,1.2,7.5,,,NNW,19.0,47.0,1009.1,3.0,23.2,Yes,No
2012-04-25,45,8.5,19.0,0.0,2.6,10.5,NW,61.0,NW,41.0,39.0,1010.0,1.0,18.3,No,No
2012-04-29,45,10.9,22.0,0.6,6.8,,SSE,52.0,S,30.0,69.0,1020.6,8.0,17.9,No,Yes
2012-05-20,45,5.2,20.0,,,,S,39.0,SE,15.0,71.0,1023.4,8.0,17.4,,No
2012-07-04,45,4.0,15.7,0.0,2.6,1.0,SSW,48.0,SSW,26.0,54.0,1024.6,7.0,14.3,No,Yes
2012-07-09,45,3.2,18.7,0.0,2.8,6.9,ENE,26.0,ENE,17.0,58.0,1026.4,4.0,18.4,No,No
2012-08-06,45,7.7,20.3,0.2,4.0,10.2,WNW,56.0,WSW,30.0,16.0,1014.7,1.0,20.0,No,No
2012-08-14,45,3.6,19.9,0.0,2.4,8.0,WNW,41.0,W,20.0,34.0,1018.3,7.0,18.4,No,No
2012-08-17,45,1.9,22.9,0.0,,,WSW,61.0,NW,43.0,12.0,1003.8,1.0,22.0,No,No
2012-08-18,45,10.5,16.7,0.0,,,WNW,81.0,WNW,52.0,38.0,1009.5,,15.7,No,No
2012-08-20,45,4.5,16.8,0.0,2.4,9.9,SE,28.0,ESE,19.0,62.0,1019.4,3.0,15.7,No,No
2012-08-23,45,9.5,30.5,0.0,3.0,,W,72.0,NNW,44.0,17.0,1007.0,6.0,29.3,No,Yes
2012-09-04,45,3.3,24.8,0.0,4.0,10.3,WNW,31.0,W,17.0,13.0,1019.6,3.0,24.1,No,No
2012-09-10,45,3.7,25.0,0.0,38.0,,NE,41.0,N,13.0,24.0,1020.6,0.0,24.1,No,No
2012-09-25,45,7.0,19.6,0.0,6.4,6.0,SE,37.0,ESE,28.0,53.0,1019.8,5.0,18.4,No,No
2012-09-30,45,6.4,21.7,0.0,22.2,,W,54.0,SE,19.0,29.0,1017.6,0.0,19.4,No,No
2012-10-17,45,12.4,27.0,0.0,,,S,46.0,SE,28.0,60.0,1016.4,8.0,19.8,No,No
2012-10-31,45,11.3,28.6,0.0,4.4,12.8,SE,33.0,SE,20.0,34.0,1013.6,2.0,26.9,No,No
2012-11-06,45,14.1,32.0,0.0,38.0,,ENE,52.0,E,33.0,40.0,1012.4,5.0,30.2,No,No
2012-11-08,45,16.4,29.9,2.0,5.2,,ESE,33.0,E,22.0,46.0,1011.1,1.0,26.4,Yes,Yes
2012-11-13,45,10.4,23.0,0.0,15.4,,S,54.0,SSE,33.0,63.0,1018.0,5.0,20.8,No,No
2012-11-16,45,17.7,22.2,0.6,,,SSW,37.0,SSW,7.0,93.0,1010.4,8.0,18.2,No,Yes
2012-11-17,45,16.3,21.1,7.2,,,SSE,35.0,SE,20.0,54.0,1015.0,7.0,19.7,Yes,No
2012-11-22,45,14.7,21.4,0.0,,,SW,61.0,S,30.0,63.0,1016.0,8.0,19.7,No,No
2012-11-27,45,17.8,33.4,1.8,,,S,48.0,S,24.0,76.0,1014.1,,24.6,Yes,Yes
2013-01-06,45,19.6,30.5,0.0,27.4,,ESE,39.0,ENE,24.0,45.0,1018.5,0.0,29.7,No,No
2013-03-16,45,17.1,29.9,,,,ENE,35.0,N,11.0,52.0,1009.4,,28.5,,Yes
2013-03-17,45,18.9,23.3,3.0,13.4,,S,70.0,S,39.0,47.0,1015.0,1.0,22.0,Yes,Yes
2013-04-02,45,14.2,24.6,5.0,1.8,10.9,SE,31.0,SE,19.0,48.0,1013.8,1.0,23.4,Yes,No
2013-04-15,45,12.0,27.0,0.0,3.8,5.0,,,N,9.0,49.0,1007.5,6.0,26.1,No,Yes
2013-05-13,45,10.0,21.4,0.0,3.0,1.9,WNW,19.0,NNE,2.0,64.0,1015.2,7.0,20.2,No,Yes
2013-05-25,45,11.5,20.3,,,,SSE,39.0,SSW,22.0,58.0,1022.0,1.0,19.0,,Yes
2013-05-30,45,6.9,21.7,0.0,,,WNW,19.0,NE,9.0,52.0,1026.7,,21.0,No,No
2013-06-04,45,6.9,19.3,0.0,1.8,1.8,,,SSW,9.0,59.0,1024.0,7.0,17.9,No,No
2013-06-18,45,8.1,17.9,0.0,3.2,8.5,SSW,39.0,WSW,15.0,43.0,1012.2,1.0,17.2,No,Yes
2013-07-01,45,11.4,16.5,26.0,,,WSW,30.0,SSW,19.0,88.0,1021.2,6.0,15.9,Yes,Yes
2013-07-02,45,10.0,18.3,22.2,0.6,7.6,W,20.0,SSE,13.0,63.0,1021.1,2.0,17.4,Yes,No
2013-07-09,45,5.5,16.4,4.8,2.0,2.7,SW,28.0,ESE,9.0,80.0,1033.0,7.0,13.4,Yes,Yes
2013-08-06,45,3.6,23.2,0.0,5.0,10.2,NW,63.0,NW,26.0,24.0,1010.1,6.0,22.9,No,No
2013-08-07,45,9.5,18.6,0.0,3.4,8.6,W,31.0,SE,19.0,55.0,1009.4,3.0,17.3,No,Yes
2013-08-12,45,6.8,27.1,3.0,17.8,,WNW,63.0,WNW,43.0,25.0,1004.2,7.0,24.6,Yes,No
2013-08-20,45,6.3,17.8,0.0,14.2,,WNW,52.0,WSW,26.0,21.0,1012.2,2.0,15.8,No,No
2013-08-24,45,12.1,21.1,0.0,,,WNW,48.0,SE,22.0,47.0,1020.4,,19.2,No,No
2013-08-26,45,6.9,22.6,0.0,25.6,,WSW,30.0,SE,19.0,51.0,1020.5,5.0,19.5,No,No
2013-09-04,45,6.0,24.1,0.0,3.4,10.1,E,33.0,E,26.0,45.0,1028.9,,22.6,No,No
2013-09-22,45,5.5,25.0,,,,NW,31.0,ESE,20.0,,1012.1,,21.9,,Yes
2013-09-25,45,14.0,31.4,0.0,6.0,,,,ENE,20.0,27.0,1007.2,1.0,28.7,No,No
2013-09-30,45,6.9,31.2,0.0,6.6,10.6,NE,33.0,NNE,19.0,26.0,1011.8,,27.9,No,No
2013-10-12,45,9.4,28.8,0.0,,,NE,33.0,SE,17.0,49.0,1009.6,,27.9,No,No
2013-10-15,45,6.6,24.4,0.2,6.8,12.2,WNW,35.0,WNW,20.0,15.0,1019.7,1.0,22.9,No,No
2013-10-22,45,16.1,26.7,0.0,,,SSW,37.0,ESE,24.0,62.0,1012.6,,25.1,No,No
2013-10-27,45,8.5,23.0,0.0,25.6,,E,39.0,ESE,30.0,47.0,1019.7,7.0,22.2,No,No
2013-11-13,45,13.8,27.6,2.6,3.6,11.7,NE,39.0,E,22.0,32.0,1011.2,,26.8,Yes,No
2013-11-25,45,15.7,23.5,0.0,7.4,5.3,SSW,61.0,SSW,22.0,78.0,1007.9,7.0,16.7,No,Yes
2013-12-10,45,23.2,36.5,0.0,10.4,9.7,NW,67.0,NW,43.0,20.0,1001.1,4.0,34.0,No,No
2013-12-11,45,19.0,26.6,0.0,11.8,12.3,SE,33.0,ESE,26.0,54.0,1005.2,5.0,25.2,No,No
2013-12-16,45,18.3,26.6,0.0,29.4,,ESE,44.0,ESE,31.0,58.0,1019.0,4.0,24.3,No,No
2013-12-26,45,19.7,25.6,9.6,0.4,,S,44.0,S,31.0,65.0,1010.6,2.0,23.5,Yes,No
2014-01-21,45,21.4,27.7,0.6,7.8,3.3,SE,41.0,SE,30.0,73.0,1007.2,6.0,26.4,No,No
2014-02-17,45,18.9,26.5,,,,S,46.0,S,28.0,60.0,1013.0,3.0,24.9,,Yes
2014-02-24,45,18.3,26.4,1.6,23.2,,E,37.0,ESE,24.0,67.0,1018.3,5.0,24.5,Yes,No
2014-02-26,45,16.5,34.6,0.0,7.4,,S,39.0,NNW,17.0,26.0,1010.4,6.0,33.9,No,Yes
2014-03-09,45,14.6,28.4,,,,E,43.0,ENE,20.0,45.0,1020.0,1.0,27.8,,No
2014-04-09,45,12.0,25.4,0.0,2.4,8.2,ESE,31.0,ESE,20.0,54.0,1017.8,5.0,23.6,No,No
2014-05-11,45,14.1,22.9,21.0,5.6,,NW,41.0,S,19.0,61.0,1021.8,4.0,21.4,Yes,Yes
2014-05-12,45,12.5,22.7,6.8,3.6,7.4,S,39.0,S,28.0,58.0,1027.7,4.0,21.2,Yes,Yes
2014-05-13,45,14.4,22.0,12.4,2.0,6.0,SE,22.0,SSE,15.0,63.0,1027.2,3.0,20.2,Yes,No
2014-05-15,45,7.0,22.5,0.2,2.2,,WNW,20.0,NNW,7.0,45.0,1025.9,1.0,22.1,No,No
2014-05-16,45,5.7,23.6,0.0,,,NW,26.0,E,11.0,36.0,1027.4,,23.4,No,No
2014-05-26,45,9.6,24.7,0.0,1.6,,NE,22.0,NNE,13.0,55.0,1021.5,1.0,24.0,No,No
2014-06-02,45,12.0,21.4,2.2,6.4,,WNW,54.0,WNW,22.0,52.0,1015.6,1.0,20.8,Yes,No
2014-06-08,45,9.6,17.6,36.2,7.8,,SSW,44.0,S,15.0,63.0,1025.2,5.0,16.3,Yes,No
2014-06-10,45,10.6,19.5,21.2,4.2,4.4,SE,48.0,SSE,22.0,50.0,1026.5,5.0,17.8,Yes,Yes
2014-06-11,45,8.5,19.9,2.0,1.4,4.7,S,26.0,SSW,17.0,64.0,1022.6,5.0,18.0,Yes,No
2014-06-15,45,10.2,17.1,,,,WNW,67.0,WNW,43.0,55.0,1009.4,8.0,16.6,,No
2014-06-18,45,9.8,18.9,,,,SSW,28.0,SSW,19.0,61.0,1028.0,8.0,18.7,,No
2014-06-25,45,12.5,19.3,0.0,9.2,9.6,NW,72.0,WNW,35.0,27.0,1014.7,2.0,18.7,No,No
2014-07-01,45,6.7,17.3,0.0,4.0,9.7,WNW,44.0,WNW,19.0,37.0,1024.3,0.0,16.7,No,No
2014-07-27,45,8.1,19.4,,,,WNW,35.0,SSE,13.0,45.0,1022.1,1.0,17.7,,Yes
2014-08-20,45,10.5,18.0,21.4,4.4,5.2,S,44.0,SW,24.0,72.0,1024.0,7.0,14.4,Yes,Yes
2014-09-10,45,14.2,24.4,6.0,4.6,7.9,WNW,56.0,W,31.0,29.0,1009.0,4.0,24.0,Yes,No
2014-09-22,45,7.5,20.5,0.4,18.0,,SSE,31.0,SE,22.0,44.0,1028.9,2.0,19.1,No,No
2014-09-27,45,11.2,20.5,,,,S,39.0,SSE,24.0,54.0,1019.7,2.0,18.3,,Yes
2014-10-02,45,6.4,23.4,0.0,9.0,,NW,30.0,NW,19.0,23.0,1018.1,0.0,22.7,No,No
2014-10-06,45,15.5,26.7,0.0,24.6,,SSW,46.0,ESE,19.0,58.0,1013.4,1.0,24.6,No,No
2014-12-02,45,18.3,34.1,3.2,5.2,9.7,NE,44.0,E,20.0,42.0,1009.4,3.0,31.7,Yes,No
2014-12-17,45,17.3,24.0,0.0,6.6,10.6,SSW,57.0,SSE,30.0,57.0,1007.5,2.0,21.8,No,Yes
2015-01-06,45,20.0,30.0,0.0,6.4,11.8,ESE,37.0,SE,26.0,50.0,1019.4,2.0,28.3,No,No
2015-01-12,45,20.5,25.4,25.0,24.4,,S,57.0,S,39.0,77.0,1012.0,7.0,24.2,Yes,No
2015-01-14,45,22.8,35.4,3.4,5.6,11.0,WNW,59.0,W,31.0,31.0,997.9,8.0,34.4,Yes,No
2015-01-17,45,16.4,35.2,0.0,,,NW,43.0,NNW,28.0,20.0,1005.8,,33.6,No,No
2015-01-26,45,21.0,22.9,14.2,30.2,,SSW,41.0,SE,26.0,80.0,1011.8,7.0,22.3,Yes,Yes
2015-01-28,45,17.9,23.6,33.2,4.6,1.0,S,43.0,S,28.0,45.0,1012.3,6.0,22.7,Yes,Yes
2015-02-12,45,18.3,30.1,0.0,7.0,,ESE,46.0,ESE,30.0,53.0,1019.5,2.0,28.6,No,No
2015-03-15,45,13.0,26.0,20.0,16.8,6.3,S,61.0,SE,26.0,91.0,1012.0,7.0,18.3,Yes,Yes
2015-03-23,45,16.0,28.5,4.8,23.0,10.8,ENE,33.0,NE,19.0,53.0,1013.9,4.0,27.6,Yes,No
2015-03-24,45,16.3,33.1,0.0,5.4,6.5,SSW,56.0,ENE,13.0,45.0,1008.3,6.0,30.9,No,Yes
2015-04-11,45,13.3,22.8,0.0,,,SSE,30.0,SSE,19.0,72.0,1019.5,7.0,20.8,No,No
2015-04-15,45,9.3,27.3,0.0,3.0,10.2,SW,39.0,N,7.0,44.0,1021.8,2.0,27.0,No,No
2015-04-21,45,14.1,18.6,156.0,,0.0,SSE,113.0,S,72.0,92.0,1012.5,8.0,14.1,Yes,Yes
